rep_id,visit_date,territory_id,visit_tehsil,visit_type,product_recommended
REP_0421,2026-03-02,TER_0421,Patiala_T121,retailer meeting,Topik 15 WP
REP_0421,2026-03-04,TER_0421,Patiala_T117,grower meeting,Topik 15 WP
REP_0260,2026-01-07,TER_0260,Vijayapura_T065,campaign_conducted,Amistar 250 SC
REP_0260,2026-01-11,TER_0260,Vijayapura_T063,retailer meeting,Vertimec 1.8 EC
REP_0260,2026-01-08,TER_0260,Vijayapura_T063,retailer meeting,Vibrance Integral
REP_0294,2025-12-20,TER_0294,Meerut_T090,campaign_conducted,Actara 25 WG
REP_0294,2025-12-18,TER_0294,Meerut_T090,retailer meeting,Kavach 75 WP
REP_0294,2025-12-17,TER_0294,Meerut_T090,grower meeting,Tilt 250 EC
REP_0294,2025-12-17,TER_0294,Meerut_T086,campaign_conducted,Topik 15 WP
REP_0294,2025-12-15,TER_0294,Meerut_T088,grower meeting,Actara 25 WG
REP_0294,2025-12-16,TER_0294,Meerut_T085,campaign_conducted,Axial 50 EC
REP_0294,2025-12-16,TER_0294,Meerut_T090,retailer meeting,Movondo
REP_0294,2025-12-19,TER_0294,Meerut_T084,retailer meeting,Vibrance Integral
REP_0441,2025-12-25,TER_0441,Ahmedabad_T122,grower meeting,Vertimec 1.8 EC
REP_0441,2025-12-23,TER_0441,Ahmedabad_T128,campaign_conducted,Kavach 75 WP
REP_0441,2025-12-28,TER_0441,Ahmedabad_T123,campaign_conducted,Score 250 EC
REP_0327,2025-12-31,TER_0327,Meerut_T102,retailer meeting,Tilt 250 EC
REP_0327,2025-12-31,TER_0327,Meerut_T101,retailer meeting,Amistar 250 SC
REP_0327,2026-01-04,TER_0327,Meerut_T095,campaign_conducted,Amistar 250 SC
REP_0327,2025-12-31,TER_0327,Meerut_T101,retailer meeting,Kavach 75 WP
REP_0327,2025-12-30,TER_0327,Meerut_T101,grower meeting,Cruiser 350 FS
REP_0327,2026-01-03,TER_0327,Meerut_T101,campaign_conducted,Amistar 250 SC
REP_0327,2026-01-01,TER_0327,Meerut_T101,grower meeting,Score 250 EC
REP_0157,2025-12-26,TER_0157,Patiala_T035,grower meeting,Actara 25 WG
REP_0157,2025-12-23,TER_0157,Patiala_T033,campaign_conducted,Axial 50 EC
REP_0202,2025-12-17,TER_0202,Bharatpur_T075,retailer meeting,Movondo
REP_0202,2025-12-20,TER_0202,Bharatpur_T076,retailer meeting,Actara 25 WG
REP_0202,2025-12-15,TER_0202,Bharatpur_T081,retailer meeting,Tilt 250 EC
REP_0202,2025-12-16,TER_0202,Bharatpur_T072,campaign_conducted,Alto 5 SC
REP_0202,2025-12-21,TER_0202,Bharatpur_T075,campaign_conducted,Amistar 250 SC
REP_0361,2026-02-27,TER_0361,Mehsana_T094,retailer meeting,Amistar 250 SC
REP_0361,2026-03-01,TER_0361,Mehsana_T091,grower meeting,Movondo
REP_0148,2025-10-30,TER_0148,Sirsa_T044,retailer meeting,Vertimec 1.8 EC
REP_0148,2025-11-02,TER_0148,Sirsa_T045,retailer meeting,Tilt 250 EC
REP_0132,2025-12-10,TER_0132,Rohtak_T039,grower meeting,Topik 15 WP
REP_0132,2025-12-09,TER_0132,Rohtak_T034,grower meeting,Axial 50 EC
REP_0132,2025-12-14,TER_0132,Rohtak_T036,retailer meeting,Tilt 250 EC
REP_0132,2025-12-11,TER_0132,Rohtak_T030,grower meeting,Axial 50 EC
REP_0132,2025-12-14,TER_0132,Rohtak_T033,retailer meeting,Cruiser 350 FS
REP_0270,2025-11-04,TER_0270,Lucknow_T094,grower meeting,Topik 15 WP
REP_0270,2025-11-07,TER_0270,Lucknow_T094,campaign_conducted,Actara 25 WG
REP_0270,2025-11-05,TER_0270,Lucknow_T098,campaign_conducted,Cruiser 350 FS
REP_0270,2025-11-05,TER_0270,Lucknow_T099,retailer meeting,Kavach 75 WP
REP_0270,2025-11-07,TER_0270,Lucknow_T098,grower meeting,Cruiser 350 FS
REP_0270,2025-11-08,TER_0270,Lucknow_T097,retailer meeting,Topik 15 WP
REP_0270,2025-11-06,TER_0270,Lucknow_T094,campaign_conducted,Alto 5 SC
REP_0270,2025-11-04,TER_0270,Lucknow_T096,campaign_conducted,Cruiser 350 FS
REP_0270,2025-11-03,TER_0270,Lucknow_T100,campaign_conducted,Amistar 250 SC
REP_0092,2026-02-15,TER_0092,Nadia_T026,grower meeting,Amistar 250 SC
REP_0092,2026-02-11,TER_0092,Nadia_T021,campaign_conducted,Alto 5 SC
REP_0092,2026-02-15,TER_0092,Nadia_T023,grower meeting,Alto 5 SC
REP_0092,2026-02-14,TER_0092,Nadia_T025,campaign_conducted,Amistar 250 SC
REP_0092,2026-02-11,TER_0092,Nadia_T022,retailer meeting,Cruiser 350 FS
REP_0092,2026-02-09,TER_0092,Nadia_T021,campaign_conducted,Cruiser 350 FS
REP_0092,2026-02-11,TER_0092,Nadia_T025,grower meeting,Amistar 250 SC
REP_0092,2026-02-13,TER_0092,Nadia_T022,campaign_conducted,Kavach 75 WP
REP_0092,2026-02-15,TER_0092,Nadia_T025,campaign_conducted,Amistar 250 SC
REP_0092,2026-02-10,TER_0092,Nadia_T023,grower meeting,Cruiser 350 FS
REP_0092,2026-02-15,TER_0092,Nadia_T024,campaign_conducted,Movondo
REP_0092,2026-02-11,TER_0092,Nadia_T027,retailer meeting,Alto 5 SC
REP_0209,2026-01-14,TER_0209,Sehore_T059,grower meeting,Amistar 250 SC
REP_0209,2026-01-16,TER_0209,Sehore_T059,retailer meeting,Vibrance Integral
REP_0209,2026-01-17,TER_0209,Sehore_T061,grower meeting,Score 250 EC
REP_0209,2026-01-12,TER_0209,Sehore_T060,campaign_conducted,Kavach 75 WP
REP_0209,2026-01-16,TER_0209,Sehore_T062,retailer meeting,Alto 5 SC
REP_0209,2026-01-14,TER_0209,Sehore_T059,grower meeting,Actara 25 WG
REP_0425,2025-11-10,TER_0425,Vijayapura_T124,retailer meeting,Cruiser 350 FS
REP_0425,2025-11-15,TER_0425,Vijayapura_T120,retailer meeting,Axial 50 EC
REP_0425,2025-11-14,TER_0425,Vijayapura_T120,campaign_conducted,Score 250 EC
REP_0425,2025-11-12,TER_0425,Vijayapura_T122,retailer meeting,Kavach 75 WP
REP_0425,2025-11-10,TER_0425,Vijayapura_T120,grower meeting,Kavach 75 WP
REP_0425,2025-11-10,TER_0425,Vijayapura_T124,campaign_conducted,Actara 25 WG
REP_0425,2025-11-11,TER_0425,Vijayapura_T130,grower meeting,Topik 15 WP
REP_0425,2025-11-10,TER_0425,Vijayapura_T131,campaign_conducted,Tilt 250 EC
REP_0425,2025-11-16,TER_0425,Vijayapura_T127,retailer meeting,Amistar 250 SC
REP_0425,2025-11-10,TER_0425,Vijayapura_T120,grower meeting,Alto 5 SC
REP_0398,2025-12-23,TER_0398,Hisar_T114,grower meeting,Axial 50 EC
REP_0398,2025-12-22,TER_0398,Hisar_T118,retailer meeting,Actara 25 WG
REP_0291,2026-02-07,TER_0291,Karnal_T090,retailer meeting,Movondo
REP_0291,2026-02-02,TER_0291,Karnal_T086,grower meeting,Actara 25 WG
REP_0291,2026-02-03,TER_0291,Karnal_T090,grower meeting,Kavach 75 WP
REP_0291,2026-02-05,TER_0291,Karnal_T088,retailer meeting,Score 250 EC
REP_0291,2026-02-05,TER_0291,Karnal_T087,campaign_conducted,Movondo
REP_0291,2026-02-07,TER_0291,Karnal_T088,retailer meeting,Vertimec 1.8 EC
REP_0291,2026-02-04,TER_0291,Karnal_T090,retailer meeting,Axial 50 EC
REP_0291,2026-02-03,TER_0291,Karnal_T092,retailer meeting,Movondo
REP_0291,2026-02-07,TER_0291,Karnal_T088,retailer meeting,Vertimec 1.8 EC
REP_0045,2026-02-05,TER_0045,Ahmedabad_T020,campaign_conducted,Score 250 EC
REP_0279,2026-03-23,TER_0279,Akola_T087,retailer meeting,Vertimec 1.8 EC
REP_0279,2026-03-27,TER_0279,Akola_T090,retailer meeting,Vibrance Integral
REP_0279,2026-03-27,TER_0279,Akola_T093,grower meeting,Actara 25 WG
REP_0279,2026-03-28,TER_0279,Akola_T096,retailer meeting,Vertimec 1.8 EC
REP_0279,2026-03-24,TER_0279,Akola_T093,retailer meeting,Amistar 250 SC
REP_0279,2026-03-26,TER_0279,Akola_T087,campaign_conducted,Topik 15 WP
REP_0279,2026-03-29,TER_0279,Akola_T093,campaign_conducted,Cruiser 350 FS
REP_0279,2026-03-23,TER_0279,Akola_T093,retailer meeting,Vertimec 1.8 EC
REP_0118,2025-12-14,TER_0118,Kalaburagi_T032,retailer meeting,Actara 25 WG
REP_0118,2025-12-09,TER_0118,Kalaburagi_T033,campaign_conducted,Alto 5 SC
REP_0118,2025-12-13,TER_0118,Kalaburagi_T034,grower meeting,Vertimec 1.8 EC
REP_0118,2025-12-10,TER_0118,Kalaburagi_T029,grower meeting,Cruiser 350 FS
REP_0118,2025-12-12,TER_0118,Kalaburagi_T029,retailer meeting,Vertimec 1.8 EC
REP_0364,2026-03-22,TER_0364,Patna_T119,campaign_conducted,Kavach 75 WP
REP_0364,2026-03-17,TER_0364,Patna_T119,retailer meeting,Score 250 EC
REP_0364,2026-03-22,TER_0364,Patna_T120,campaign_conducted,Kavach 75 WP
REP_0364,2026-03-18,TER_0364,Patna_T121,grower meeting,Score 250 EC
REP_0364,2026-03-20,TER_0364,Patna_T115,campaign_conducted,Kavach 75 WP
REP_0364,2026-03-17,TER_0364,Patna_T121,campaign_conducted,Cruiser 350 FS
REP_0265,2026-03-08,TER_0265,Patna_T086,retailer meeting,Alto 5 SC
REP_0265,2026-03-08,TER_0265,Patna_T089,grower meeting,Vibrance Integral
REP_0265,2026-03-07,TER_0265,Patna_T088,retailer meeting,Axial 50 EC
REP_0265,2026-03-03,TER_0265,Patna_T091,retailer meeting,Vertimec 1.8 EC
REP_0265,2026-03-04,TER_0265,Patna_T088,grower meeting,Actara 25 WG
REP_0265,2026-03-03,TER_0265,Patna_T087,retailer meeting,Alto 5 SC
REP_0265,2026-03-04,TER_0265,Patna_T086,campaign_conducted,Amistar 250 SC
REP_0265,2026-03-05,TER_0265,Patna_T088,retailer meeting,Tilt 250 EC
REP_0265,2026-03-06,TER_0265,Patna_T090,grower meeting,Tilt 250 EC
REP_0265,2026-03-08,TER_0265,Patna_T091,retailer meeting,Alto 5 SC
REP_0265,2026-03-02,TER_0265,Patna_T087,grower meeting,Vertimec 1.8 EC
REP_0123,2025-10-04,TER_0123,Rajkot_T031,grower meeting,Tilt 250 EC
REP_0123,2025-10-01,TER_0123,Rajkot_T030,retailer meeting,Alto 5 SC
REP_0123,2025-10-01,TER_0123,Rajkot_T034,campaign_conducted,Alto 5 SC
REP_0123,2025-10-03,TER_0123,Rajkot_T029,grower meeting,Kavach 75 WP
REP_0123,2025-09-30,TER_0123,Rajkot_T033,retailer meeting,Cruiser 350 FS
REP_0123,2025-10-01,TER_0123,Rajkot_T030,retailer meeting,Actara 25 WG
REP_0181,2026-02-02,TER_0181,Sirsa_T054,retailer meeting,Score 250 EC
REP_0181,2026-02-03,TER_0181,Sirsa_T053,grower meeting,Movondo
REP_0067,2025-12-23,TER_0067,Patna_T024,grower meeting,Kavach 75 WP
REP_0067,2025-12-23,TER_0067,Patna_T026,campaign_conducted,Kavach 75 WP
REP_0067,2025-12-27,TER_0067,Patna_T025,retailer meeting,Topik 15 WP
REP_0067,2025-12-22,TER_0067,Patna_T029,grower meeting,Kavach 75 WP
REP_0314,2026-01-08,TER_0314,Amravati_T090,retailer meeting,Cruiser 350 FS
REP_0314,2026-01-08,TER_0314,Amravati_T100,retailer meeting,Tilt 250 EC
REP_0314,2026-01-07,TER_0314,Amravati_T093,retailer meeting,Topik 15 WP
REP_0463,2025-11-11,TER_0463,Patna_T149,campaign_conducted,Kavach 75 WP
REP_0463,2025-11-12,TER_0463,Patna_T154,campaign_conducted,Alto 5 SC
REP_0463,2025-11-11,TER_0463,Patna_T156,retailer meeting,Kavach 75 WP
REP_0463,2025-11-12,TER_0463,Patna_T154,retailer meeting,Alto 5 SC
REP_0463,2025-11-14,TER_0463,Patna_T149,retailer meeting,Kavach 75 WP
REP_0463,2025-11-10,TER_0463,Patna_T155,grower meeting,Score 250 EC
REP_0463,2025-11-14,TER_0463,Patna_T153,grower meeting,Tilt 250 EC
REP_0088,2026-01-16,TER_0088,Bathinda_T037,grower meeting,Actara 25 WG
REP_0088,2026-01-16,TER_0088,Bathinda_T032,retailer meeting,Vibrance Integral
REP_0088,2026-01-12,TER_0088,Bathinda_T031,grower meeting,Alto 5 SC
REP_0088,2026-01-17,TER_0088,Bathinda_T036,campaign_conducted,Kavach 75 WP
REP_0088,2026-01-18,TER_0088,Bathinda_T029,grower meeting,Kavach 75 WP
REP_0088,2026-01-13,TER_0088,Bathinda_T035,retailer meeting,Cruiser 350 FS
REP_0088,2026-01-15,TER_0088,Bathinda_T025,retailer meeting,Amistar 250 SC
REP_0088,2026-01-15,TER_0088,Bathinda_T028,grower meeting,Cruiser 350 FS
REP_0088,2026-01-12,TER_0088,Bathinda_T032,grower meeting,Vertimec 1.8 EC
REP_0088,2026-01-14,TER_0088,Bathinda_T024,retailer meeting,Tilt 250 EC
REP_0088,2026-01-13,TER_0088,Bathinda_T032,grower meeting,Amistar 250 SC
REP_0088,2026-01-12,TER_0088,Bathinda_T028,retailer meeting,Vibrance Integral
REP_0050,2026-02-18,TER_0050,Amravati_T009,grower meeting,Movondo
REP_0050,2026-02-18,TER_0050,Amravati_T015,retailer meeting,Cruiser 350 FS
REP_0050,2026-02-16,TER_0050,Amravati_T018,retailer meeting,Vertimec 1.8 EC
REP_0050,2026-02-19,TER_0050,Amravati_T011,grower meeting,Movondo
REP_0050,2026-02-20,TER_0050,Amravati_T018,campaign_conducted,Actara 25 WG
REP_0050,2026-02-19,TER_0050,Amravati_T014,retailer meeting,Axial 50 EC
REP_0291,2026-02-09,TER_0291,Karnal_T092,grower meeting,Tilt 250 EC
REP_0291,2026-02-15,TER_0291,Karnal_T087,retailer meeting,Alto 5 SC
REP_0291,2026-02-14,TER_0291,Karnal_T089,retailer meeting,Alto 5 SC
REP_0291,2026-02-11,TER_0291,Karnal_T090,campaign_conducted,Cruiser 350 FS
REP_0291,2026-02-10,TER_0291,Karnal_T090,campaign_conducted,Kavach 75 WP
REP_0291,2026-02-13,TER_0291,Karnal_T091,campaign_conducted,Tilt 250 EC
REP_0291,2026-02-12,TER_0291,Karnal_T087,retailer meeting,Alto 5 SC
REP_0291,2026-02-11,TER_0291,Karnal_T086,retailer meeting,Axial 50 EC
REP_0291,2026-02-11,TER_0291,Karnal_T089,campaign_conducted,Axial 50 EC
REP_0291,2026-02-12,TER_0291,Karnal_T091,retailer meeting,Movondo
REP_0291,2026-02-12,TER_0291,Karnal_T092,grower meeting,Alto 5 SC
REP_0473,2026-02-21,TER_0473,Sehore_T138,grower meeting,Movondo
REP_0473,2026-02-16,TER_0473,Sehore_T139,grower meeting,Topik 15 WP
REP_0473,2026-02-18,TER_0473,Sehore_T140,grower meeting,Alto 5 SC
REP_0020,2026-01-10,TER_0020,Jaipur_T005,grower meeting,Amistar 250 SC
REP_0020,2026-01-11,TER_0020,Jaipur_T003,retailer meeting,Amistar 250 SC
REP_0020,2026-01-07,TER_0020,Jaipur_T011,retailer meeting,Movondo
REP_0020,2026-01-09,TER_0020,Jaipur_T008,campaign_conducted,Kavach 75 WP
REP_0020,2026-01-07,TER_0020,Jaipur_T010,campaign_conducted,Kavach 75 WP
REP_0020,2026-01-11,TER_0020,Jaipur_T004,retailer meeting,Kavach 75 WP
REP_0020,2026-01-09,TER_0020,Jaipur_T005,grower meeting,Actara 25 WG
REP_0020,2026-01-08,TER_0020,Jaipur_T013,retailer meeting,Score 250 EC
REP_0020,2026-01-11,TER_0020,Jaipur_T011,campaign_conducted,Axial 50 EC
REP_0020,2026-01-10,TER_0020,Jaipur_T014,retailer meeting,Score 250 EC
REP_0175,2026-02-24,TER_0175,Sikar_T053,campaign_conducted,Vertimec 1.8 EC
REP_0175,2026-02-26,TER_0175,Sikar_T055,grower meeting,Movondo
REP_0175,2026-03-01,TER_0175,Sikar_T054,campaign_conducted,Amistar 250 SC
REP_0473,2026-01-31,TER_0473,Sehore_T144,campaign_conducted,Cruiser 350 FS
REP_0473,2026-01-26,TER_0473,Sehore_T137,retailer meeting,Movondo
REP_0473,2026-01-31,TER_0473,Sehore_T144,grower meeting,Actara 25 WG
REP_0473,2026-01-30,TER_0473,Sehore_T141,retailer meeting,Axial 50 EC
REP_0473,2026-02-01,TER_0473,Sehore_T143,grower meeting,Tilt 250 EC
REP_0473,2026-01-27,TER_0473,Sehore_T136,retailer meeting,Score 250 EC
REP_0440,2025-11-23,TER_0440,Sehore_T124,retailer meeting,Alto 5 SC
REP_0440,2025-11-19,TER_0440,Sehore_T123,campaign_conducted,Axial 50 EC
REP_0440,2025-11-22,TER_0440,Sehore_T128,grower meeting,Actara 25 WG
REP_0440,2025-11-23,TER_0440,Sehore_T123,retailer meeting,Kavach 75 WP
REP_0440,2025-11-19,TER_0440,Sehore_T128,retailer meeting,Axial 50 EC
REP_0440,2025-11-19,TER_0440,Sehore_T125,grower meeting,Tilt 250 EC
REP_0440,2025-11-21,TER_0440,Sehore_T124,retailer meeting,Axial 50 EC
REP_0440,2025-11-23,TER_0440,Sehore_T128,retailer meeting,Actara 25 WG
REP_0440,2025-11-17,TER_0440,Sehore_T122,retailer meeting,Movondo
REP_0387,2026-02-25,TER_0387,Rajkot_T094,grower meeting,Vibrance Integral
REP_0387,2026-02-27,TER_0387,Rajkot_T096,retailer meeting,Cruiser 350 FS
REP_0387,2026-02-27,TER_0387,Rajkot_T097,grower meeting,Score 250 EC
REP_0387,2026-02-25,TER_0387,Rajkot_T093,retailer meeting,Axial 50 EC
REP_0387,2026-02-23,TER_0387,Rajkot_T095,retailer meeting,Vibrance Integral
REP_0008,2025-11-08,TER_0008,Bikaner_T001,grower meeting,Cruiser 350 FS
REP_0008,2025-11-09,TER_0008,Bikaner_T002,retailer meeting,Topik 15 WP
REP_0149,2025-11-30,TER_0149,Amravati_T044,grower meeting,Movondo
REP_0149,2025-11-26,TER_0149,Amravati_T047,retailer meeting,Vertimec 1.8 EC
REP_0149,2025-11-27,TER_0149,Amravati_T042,grower meeting,Cruiser 350 FS
REP_0149,2025-11-24,TER_0149,Amravati_T043,campaign_conducted,Actara 25 WG
REP_0149,2025-11-27,TER_0149,Amravati_T043,grower meeting,Vertimec 1.8 EC
REP_0476,2026-03-25,TER_0476,Bardhaman_T149,retailer meeting,Score 250 EC
REP_0476,2026-03-25,TER_0476,Bardhaman_T155,retailer meeting,Axial 50 EC
REP_0476,2026-03-26,TER_0476,Bardhaman_T148,grower meeting,Amistar 250 SC
REP_0476,2026-03-29,TER_0476,Bardhaman_T153,grower meeting,Vibrance Integral
REP_0476,2026-03-25,TER_0476,Bardhaman_T151,retailer meeting,Cruiser 350 FS
REP_0476,2026-03-23,TER_0476,Bardhaman_T144,retailer meeting,Score 250 EC
REP_0476,2026-03-27,TER_0476,Bardhaman_T148,campaign_conducted,Amistar 250 SC
REP_0022,2026-01-11,TER_0022,Bathinda_T002,retailer meeting,Score 250 EC
REP_0022,2026-01-09,TER_0022,Bathinda_T004,retailer meeting,Cruiser 350 FS
REP_0022,2026-01-05,TER_0022,Bathinda_T001,campaign_conducted,Actara 25 WG
REP_0022,2026-01-06,TER_0022,Bathinda_T005,grower meeting,Amistar 250 SC
REP_0006,2025-12-26,TER_0006,Lucknow_T011,grower meeting,Amistar 250 SC
REP_0006,2025-12-22,TER_0006,Lucknow_T011,retailer meeting,Movondo
REP_0033,2026-02-11,TER_0033,Rohtak_T002,retailer meeting,Cruiser 350 FS
REP_0033,2026-02-09,TER_0033,Rohtak_T003,retailer meeting,Movondo
REP_0033,2026-02-11,TER_0033,Rohtak_T002,retailer meeting,Kavach 75 WP
REP_0033,2026-02-12,TER_0033,Rohtak_T012,retailer meeting,Cruiser 350 FS
REP_0033,2026-02-12,TER_0033,Rohtak_T003,campaign_conducted,Topik 15 WP
REP_0033,2026-02-13,TER_0033,Rohtak_T011,campaign_conducted,Score 250 EC
REP_0033,2026-02-12,TER_0033,Rohtak_T003,campaign_conducted,Alto 5 SC
REP_0033,2026-02-15,TER_0033,Rohtak_T011,grower meeting,Score 250 EC
REP_0033,2026-02-14,TER_0033,Rohtak_T012,grower meeting,Alto 5 SC
REP_0128,2026-02-17,TER_0128,Vijayapura_T035,retailer meeting,Axial 50 EC
REP_0128,2026-02-16,TER_0128,Vijayapura_T033,campaign_conducted,Amistar 250 SC
REP_0128,2026-02-21,TER_0128,Vijayapura_T038,grower meeting,Tilt 250 EC
REP_0128,2026-02-19,TER_0128,Vijayapura_T034,retailer meeting,Axial 50 EC
REP_0128,2026-02-20,TER_0128,Vijayapura_T036,campaign_conducted,Alto 5 SC
REP_0128,2026-02-16,TER_0128,Vijayapura_T037,retailer meeting,Vibrance Integral
REP_0128,2026-02-22,TER_0128,Vijayapura_T034,grower meeting,Topik 15 WP
REP_0128,2026-02-19,TER_0128,Vijayapura_T037,retailer meeting,Cruiser 350 FS
REP_0128,2026-02-17,TER_0128,Vijayapura_T036,grower meeting,Score 250 EC
REP_0128,2026-02-21,TER_0128,Vijayapura_T036,campaign_conducted,Score 250 EC
REP_0128,2026-02-19,TER_0128,Vijayapura_T036,retailer meeting,Score 250 EC
REP_0128,2026-02-19,TER_0128,Vijayapura_T033,campaign_conducted,Amistar 250 SC
REP_0203,2026-03-03,TER_0203,Jalgaon_T063,grower meeting,Cruiser 350 FS
REP_0203,2026-03-08,TER_0203,Jalgaon_T064,campaign_conducted,Tilt 250 EC
REP_0203,2026-03-05,TER_0203,Jalgaon_T062,campaign_conducted,Actara 25 WG
REP_0203,2026-03-03,TER_0203,Jalgaon_T060,grower meeting,Kavach 75 WP
REP_0203,2026-03-07,TER_0203,Jalgaon_T061,retailer meeting,Axial 50 EC
REP_0203,2026-03-07,TER_0203,Jalgaon_T064,grower meeting,Axial 50 EC
REP_0203,2026-03-08,TER_0203,Jalgaon_T059,grower meeting,Actara 25 WG
REP_0203,2026-03-02,TER_0203,Jalgaon_T063,campaign_conducted,Vibrance Integral
REP_0203,2026-03-04,TER_0203,Jalgaon_T065,grower meeting,Actara 25 WG
REP_0203,2026-03-06,TER_0203,Jalgaon_T064,campaign_conducted,Alto 5 SC
REP_0203,2026-03-04,TER_0203,Jalgaon_T063,retailer meeting,Cruiser 350 FS
REP_0203,2026-03-06,TER_0203,Jalgaon_T064,grower meeting,Actara 25 WG
REP_0326,2026-01-05,TER_0326,Vijayapura_T090,campaign_conducted,Cruiser 350 FS
REP_0326,2026-01-07,TER_0326,Vijayapura_T092,campaign_conducted,Tilt 250 EC
REP_0326,2026-01-07,TER_0326,Vijayapura_T094,retailer meeting,Cruiser 350 FS
REP_0326,2026-01-11,TER_0326,Vijayapura_T094,retailer meeting,Vertimec 1.8 EC
REP_0326,2026-01-08,TER_0326,Vijayapura_T096,retailer meeting,Vibrance Integral
REP_0326,2026-01-06,TER_0326,Vijayapura_T090,retailer meeting,Axial 50 EC
REP_0093,2026-03-25,TER_0093,Karnal_T023,campaign_conducted,Amistar 250 SC
REP_0093,2026-03-27,TER_0093,Karnal_T030,retailer meeting,Axial 50 EC
REP_0093,2026-03-23,TER_0093,Karnal_T028,grower meeting,Kavach 75 WP
REP_0093,2026-03-26,TER_0093,Karnal_T027,campaign_conducted,Kavach 75 WP
REP_0093,2026-03-29,TER_0093,Karnal_T029,retailer meeting,Amistar 250 SC
REP_0093,2026-03-28,TER_0093,Karnal_T029,campaign_conducted,Kavach 75 WP
REP_0093,2026-03-26,TER_0093,Karnal_T020,campaign_conducted,Tilt 250 EC
REP_0093,2026-03-23,TER_0093,Karnal_T032,retailer meeting,Vibrance Integral
REP_0286,2026-02-03,TER_0286,Bathinda_T101,campaign_conducted,Score 250 EC
REP_0286,2026-02-07,TER_0286,Bathinda_T097,retailer meeting,Axial 50 EC
REP_0286,2026-02-08,TER_0286,Bathinda_T094,campaign_conducted,Tilt 250 EC
REP_0286,2026-02-02,TER_0286,Bathinda_T103,grower meeting,Amistar 250 SC
REP_0423,2025-12-15,TER_0423,Karnal_T134,retailer meeting,Tilt 250 EC
REP_0423,2025-12-16,TER_0423,Karnal_T129,grower meeting,Vibrance Integral
REP_0423,2025-12-21,TER_0423,Karnal_T132,retailer meeting,Amistar 250 SC
REP_0423,2025-12-15,TER_0423,Karnal_T132,retailer meeting,Vibrance Integral
REP_0423,2025-12-15,TER_0423,Karnal_T132,campaign_conducted,Tilt 250 EC
REP_0320,2026-01-02,TER_0320,Indore_T089,campaign_conducted,Movondo
REP_0320,2025-12-29,TER_0320,Indore_T094,campaign_conducted,Tilt 250 EC
REP_0320,2026-01-02,TER_0320,Indore_T092,grower meeting,Cruiser 350 FS
REP_0320,2026-01-02,TER_0320,Indore_T089,campaign_conducted,Cruiser 350 FS
REP_0320,2025-12-31,TER_0320,Indore_T092,retailer meeting,Topik 15 WP
REP_0320,2026-01-02,TER_0320,Indore_T093,grower meeting,Actara 25 WG
REP_0320,2025-12-30,TER_0320,Indore_T092,retailer meeting,Kavach 75 WP
REP_0024,2026-01-08,TER_0024,Rajkot_T006,grower meeting,Kavach 75 WP
REP_0024,2026-01-09,TER_0024,Rajkot_T001,grower meeting,Tilt 250 EC
REP_0024,2026-01-08,TER_0024,Rajkot_T003,grower meeting,Kavach 75 WP
REP_0024,2026-01-06,TER_0024,Rajkot_T006,retailer meeting,Kavach 75 WP
REP_0024,2026-01-05,TER_0024,Rajkot_T003,grower meeting,Topik 15 WP
REP_0024,2026-01-10,TER_0024,Rajkot_T005,grower meeting,Actara 25 WG
REP_0024,2026-01-06,TER_0024,Rajkot_T005,retailer meeting,Tilt 250 EC
REP_0024,2026-01-06,TER_0024,Rajkot_T007,retailer meeting,Actara 25 WG
REP_0229,2026-02-27,TER_0229,Mehsana_T061,campaign_conducted,Score 250 EC
REP_0229,2026-02-23,TER_0229,Mehsana_T060,campaign_conducted,Kavach 75 WP
REP_0229,2026-02-27,TER_0229,Mehsana_T055,campaign_conducted,Actara 25 WG
REP_0229,2026-02-25,TER_0229,Mehsana_T061,grower meeting,Tilt 250 EC
REP_0229,2026-02-27,TER_0229,Mehsana_T058,campaign_conducted,Vibrance Integral
REP_0229,2026-03-01,TER_0229,Mehsana_T055,grower meeting,Score 250 EC
REP_0229,2026-03-01,TER_0229,Mehsana_T060,campaign_conducted,Score 250 EC
REP_0247,2025-11-23,TER_0247,Sirsa_T077,campaign_conducted,Alto 5 SC
REP_0247,2025-11-21,TER_0247,Sirsa_T079,retailer meeting,Score 250 EC
REP_0247,2025-11-17,TER_0247,Sirsa_T073,retailer meeting,Vibrance Integral
REP_0247,2025-11-22,TER_0247,Sirsa_T072,grower meeting,Axial 50 EC
REP_0247,2025-11-22,TER_0247,Sirsa_T071,grower meeting,Alto 5 SC
REP_0247,2025-11-17,TER_0247,Sirsa_T071,grower meeting,Score 250 EC
REP_0247,2025-11-19,TER_0247,Sirsa_T079,retailer meeting,Vertimec 1.8 EC
REP_0416,2026-02-21,TER_0416,Jaipur_T119,retailer meeting,Vibrance Integral
REP_0416,2026-02-19,TER_0416,Jaipur_T121,retailer meeting,Vibrance Integral
REP_0416,2026-02-21,TER_0416,Jaipur_T122,retailer meeting,Cruiser 350 FS
REP_0416,2026-02-22,TER_0416,Jaipur_T116,campaign_conducted,Axial 50 EC
REP_0416,2026-02-19,TER_0416,Jaipur_T123,campaign_conducted,Axial 50 EC
REP_0416,2026-02-22,TER_0416,Jaipur_T114,retailer meeting,Cruiser 350 FS
REP_0416,2026-02-20,TER_0416,Jaipur_T115,retailer meeting,Amistar 250 SC
