retailer_id,territory_id,state,district,tehsil
RTL_01992,TER_0252,Madhya Pradesh,Ujjain,Ujjain_T089
RTL_01993,TER_0252,Madhya Pradesh,Ujjain,Ujjain_T088
RTL_01994,TER_0252,Madhya Pradesh,Ujjain,Ujjain_T093
RTL_01995,TER_0252,Madhya Pradesh,Ujjain,Ujjain_T094
RTL_01996,TER_0253,Punjab,Bathinda,Bathinda_T090
RTL_01997,TER_0253,Punjab,Bathinda,Bathinda_T081
RTL_01998,TER_0253,Punjab,Bathinda,Bathinda_T080
RTL_01999,TER_0253,Punjab,Bathinda,Bathinda_T087
RTL_02000,TER_0253,Punjab,Bathinda,Bathinda_T091
RTL_02001,TER_0253,Punjab,Bathinda,Bathinda_T088
RTL_02002,TER_0253,Punjab,Bathinda,Bathinda_T084
RTL_02003,TER_0253,Punjab,Bathinda,Bathinda_T091
RTL_02004,TER_0253,Punjab,Bathinda,Bathinda_T084
RTL_02005,TER_0253,Punjab,Bathinda,Bathinda_T086
RTL_02006,TER_0253,Punjab,Bathinda,Bathinda_T083
RTL_02007,TER_0254,Madhya Pradesh,Indore,Indore_T069
RTL_02008,TER_0254,Madhya Pradesh,Indore,Indore_T074
RTL_02009,TER_0254,Madhya Pradesh,Indore,Indore_T078
RTL_02010,TER_0254,Madhya Pradesh,Indore,Indore_T069
RTL_02011,TER_0254,Madhya Pradesh,Indore,Indore_T070
RTL_02012,TER_0254,Madhya Pradesh,Indore,Indore_T070
RTL_02013,TER_0254,Madhya Pradesh,Indore,Indore_T075
RTL_02014,TER_0254,Madhya Pradesh,Indore,Indore_T073
RTL_02015,TER_0254,Madhya Pradesh,Indore,Indore_T071
RTL_02016,TER_0255,Gujarat,Rajkot,Rajkot_T060
RTL_02017,TER_0255,Gujarat,Rajkot,Rajkot_T064
RTL_02018,TER_0255,Gujarat,Rajkot,Rajkot_T066
RTL_02019,TER_0255,Gujarat,Rajkot,Rajkot_T063
RTL_02020,TER_0255,Gujarat,Rajkot,Rajkot_T067
RTL_02021,TER_0255,Gujarat,Rajkot,Rajkot_T064
RTL_02022,TER_0255,Gujarat,Rajkot,Rajkot_T065
RTL_02023,TER_0255,Gujarat,Rajkot,Rajkot_T064
RTL_02024,TER_0256,Punjab,Patiala,Patiala_T059
RTL_02025,TER_0256,Punjab,Patiala,Patiala_T063
RTL_02026,TER_0256,Punjab,Patiala,Patiala_T064
RTL_02027,TER_0256,Punjab,Patiala,Patiala_T062
RTL_02028,TER_0256,Punjab,Patiala,Patiala_T059
RTL_02029,TER_0256,Punjab,Patiala,Patiala_T060
RTL_02030,TER_0256,Punjab,Patiala,Patiala_T066
RTL_02031,TER_0257,West Bengal,Nadia,Nadia_T068
RTL_02032,TER_0257,West Bengal,Nadia,Nadia_T066
RTL_02033,TER_0257,West Bengal,Nadia,Nadia_T070
RTL_02034,TER_0257,West Bengal,Nadia,Nadia_T074
RTL_02035,TER_0257,West Bengal,Nadia,Nadia_T072
RTL_02036,TER_0257,West Bengal,Nadia,Nadia_T068
RTL_02037,TER_0257,West Bengal,Nadia,Nadia_T065
RTL_02038,TER_0257,West Bengal,Nadia,Nadia_T074
RTL_02039,TER_0257,West Bengal,Nadia,Nadia_T068
RTL_02040,TER_0258,Haryana,Karnal,Karnal_T082
RTL_02041,TER_0258,Haryana,Karnal,Karnal_T080
RTL_02042,TER_0258,Haryana,Karnal,Karnal_T080
RTL_02043,TER_0258,Haryana,Karnal,Karnal_T079
RTL_02044,TER_0258,Haryana,Karnal,Karnal_T084
RTL_02045,TER_0258,Haryana,Karnal,Karnal_T079
RTL_02046,TER_0258,Haryana,Karnal,Karnal_T084
RTL_02047,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T081
RTL_02048,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T077
RTL_02049,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T078
RTL_02050,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T080
RTL_02051,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T079
RTL_02052,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T080
RTL_02053,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T075
RTL_02054,TER_0259,Bihar,Muzaffarpur,Muzaffarpur_T075
RTL_02055,TER_0260,Karnataka,Vijayapura,Vijayapura_T073
RTL_02056,TER_0260,Karnataka,Vijayapura,Vijayapura_T072
RTL_02057,TER_0260,Karnataka,Vijayapura,Vijayapura_T064
RTL_02058,TER_0260,Karnataka,Vijayapura,Vijayapura_T071
RTL_02059,TER_0260,Karnataka,Vijayapura,Vijayapura_T070
RTL_02060,TER_0260,Karnataka,Vijayapura,Vijayapura_T071
RTL_02061,TER_0260,Karnataka,Vijayapura,Vijayapura_T074
RTL_02062,TER_0260,Karnataka,Vijayapura,Vijayapura_T068
RTL_02063,TER_0260,Karnataka,Vijayapura,Vijayapura_T064
RTL_02064,TER_0260,Karnataka,Vijayapura,Vijayapura_T072
RTL_02065,TER_0261,Uttar Pradesh,Meerut,Meerut_T076
RTL_02066,TER_0261,Uttar Pradesh,Meerut,Meerut_T075
RTL_02067,TER_0261,Uttar Pradesh,Meerut,Meerut_T078
RTL_02068,TER_0261,Uttar Pradesh,Meerut,Meerut_T077
RTL_02069,TER_0261,Uttar Pradesh,Meerut,Meerut_T077
RTL_02070,TER_0261,Uttar Pradesh,Meerut,Meerut_T080
RTL_02071,TER_0262,Gujarat,Mehsana,Mehsana_T071
RTL_02072,TER_0262,Gujarat,Mehsana,Mehsana_T070
RTL_02073,TER_0262,Gujarat,Mehsana,Mehsana_T064
RTL_02074,TER_0262,Gujarat,Mehsana,Mehsana_T066
RTL_02075,TER_0262,Gujarat,Mehsana,Mehsana_T072
RTL_02076,TER_0262,Gujarat,Mehsana,Mehsana_T070
RTL_02077,TER_0262,Gujarat,Mehsana,Mehsana_T064
RTL_02078,TER_0262,Gujarat,Mehsana,Mehsana_T071
RTL_02079,TER_0263,Punjab,Amritsar,Amritsar_T078
RTL_02080,TER_0263,Punjab,Amritsar,Amritsar_T083
RTL_02081,TER_0263,Punjab,Amritsar,Amritsar_T071
RTL_02082,TER_0263,Punjab,Amritsar,Amritsar_T078
RTL_02083,TER_0263,Punjab,Amritsar,Amritsar_T073
RTL_02084,TER_0263,Punjab,Amritsar,Amritsar_T079
RTL_02085,TER_0263,Punjab,Amritsar,Amritsar_T077
RTL_02086,TER_0263,Punjab,Amritsar,Amritsar_T078
RTL_02087,TER_0263,Punjab,Amritsar,Amritsar_T080
RTL_02088,TER_0263,Punjab,Amritsar,Amritsar_T071
RTL_02089,TER_0264,Haryana,Rohtak,Rohtak_T087
RTL_02090,TER_0264,Haryana,Rohtak,Rohtak_T086
RTL_02091,TER_0264,Haryana,Rohtak,Rohtak_T089
RTL_02092,TER_0264,Haryana,Rohtak,Rohtak_T083
RTL_02093,TER_0264,Haryana,Rohtak,Rohtak_T079
RTL_02094,TER_0264,Haryana,Rohtak,Rohtak_T085
RTL_02095,TER_0264,Haryana,Rohtak,Rohtak_T083
RTL_02096,TER_0264,Haryana,Rohtak,Rohtak_T079
RTL_02097,TER_0264,Haryana,Rohtak,Rohtak_T082
RTL_02098,TER_0265,Bihar,Patna,Patna_T089
RTL_02099,TER_0265,Bihar,Patna,Patna_T085
RTL_02100,TER_0265,Bihar,Patna,Patna_T085
RTL_02101,TER_0265,Bihar,Patna,Patna_T088
RTL_02102,TER_0265,Bihar,Patna,Patna_T087
RTL_02103,TER_0265,Bihar,Patna,Patna_T090
RTL_02104,TER_0266,Haryana,Hisar,Hisar_T079
RTL_02105,TER_0266,Haryana,Hisar,Hisar_T083
RTL_02106,TER_0266,Haryana,Hisar,Hisar_T079
RTL_02107,TER_0266,Haryana,Hisar,Hisar_T079
RTL_02108,TER_0266,Haryana,Hisar,Hisar_T082
RTL_02109,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T084
RTL_02110,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T088
RTL_02111,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T090
RTL_02112,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T086
RTL_02113,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T096
RTL_02114,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T086
RTL_02115,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T096
RTL_02116,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T094
RTL_02117,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T095
RTL_02118,TER_0267,Uttar Pradesh,Varanasi,Varanasi_T094
RTL_02119,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095
RTL_02120,TER_0268,Rajasthan,Bharatpur,Bharatpur_T094
RTL_02121,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095
RTL_02122,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095
RTL_02123,TER_0268,Rajasthan,Bharatpur,Bharatpur_T098
RTL_02124,TER_0268,Rajasthan,Bharatpur,Bharatpur_T095
RTL_02125,TER_0269,Maharashtra,Jalgaon,Jalgaon_T082
RTL_02126,TER_0269,Maharashtra,Jalgaon,Jalgaon_T079
RTL_02127,TER_0269,Maharashtra,Jalgaon,Jalgaon_T084
RTL_02128,TER_0269,Maharashtra,Jalgaon,Jalgaon_T084
RTL_02129,TER_0269,Maharashtra,Jalgaon,Jalgaon_T085
RTL_02130,TER_0269,Maharashtra,Jalgaon,Jalgaon_T083
RTL_02131,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T092
RTL_02132,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T100
RTL_02133,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T103
RTL_02134,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T095
RTL_02135,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T091
RTL_02136,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T092
RTL_02137,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T098
RTL_02138,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T096
RTL_02139,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T098
RTL_02140,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T092
RTL_02141,TER_0270,Uttar Pradesh,Lucknow,Lucknow_T101
RTL_02142,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T087
RTL_02143,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T084
RTL_02144,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T084
RTL_02145,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T088
RTL_02146,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T091
RTL_02147,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T092
RTL_02148,TER_0271,Madhya Pradesh,Ratlam,Ratlam_T090
RTL_02149,TER_0272,Rajasthan,Bikaner,Bikaner_T079
RTL_02150,TER_0272,Rajasthan,Bikaner,Bikaner_T077
RTL_02151,TER_0272,Rajasthan,Bikaner,Bikaner_T084
RTL_02152,TER_0272,Rajasthan,Bikaner,Bikaner_T074
RTL_02153,TER_0272,Rajasthan,Bikaner,Bikaner_T074
RTL_02154,TER_0272,Rajasthan,Bikaner,Bikaner_T078
RTL_02155,TER_0272,Rajasthan,Bikaner,Bikaner_T076
RTL_02156,TER_0272,Rajasthan,Bikaner,Bikaner_T073
RTL_02157,TER_0272,Rajasthan,Bikaner,Bikaner_T075
RTL_02158,TER_0272,Rajasthan,Bikaner,Bikaner_T074
RTL_02159,TER_0272,Rajasthan,Bikaner,Bikaner_T082
RTL_02160,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T085
RTL_02161,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T084
RTL_02162,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T090
RTL_02163,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T093
RTL_02164,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T084
RTL_02165,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T087
RTL_02166,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T087
RTL_02167,TER_0273,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T085
RTL_02168,TER_0274,Rajasthan,Sikar,Sikar_T085
RTL_02169,TER_0274,Rajasthan,Sikar,Sikar_T084
RTL_02170,TER_0274,Rajasthan,Sikar,Sikar_T091
RTL_02171,TER_0274,Rajasthan,Sikar,Sikar_T084
RTL_02172,TER_0274,Rajasthan,Sikar,Sikar_T087
RTL_02173,TER_0274,Rajasthan,Sikar,Sikar_T084
RTL_02174,TER_0275,Madhya Pradesh,Sehore,Sehore_T080
RTL_02175,TER_0275,Madhya Pradesh,Sehore,Sehore_T081
RTL_02176,TER_0275,Madhya Pradesh,Sehore,Sehore_T077
RTL_02177,TER_0275,Madhya Pradesh,Sehore,Sehore_T082
RTL_02178,TER_0275,Madhya Pradesh,Sehore,Sehore_T077
RTL_02179,TER_0275,Madhya Pradesh,Sehore,Sehore_T074
RTL_02180,TER_0275,Madhya Pradesh,Sehore,Sehore_T076
RTL_02181,TER_0275,Madhya Pradesh,Sehore,Sehore_T082
RTL_02182,TER_0275,Madhya Pradesh,Sehore,Sehore_T078
RTL_02183,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T084
RTL_02184,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T089
RTL_02185,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T088
RTL_02186,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T087
RTL_02187,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T085
RTL_02188,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T087
RTL_02189,TER_0277,Uttar Pradesh,Agra,Agra_T088
RTL_02190,TER_0277,Uttar Pradesh,Agra,Agra_T086
RTL_02191,TER_0277,Uttar Pradesh,Agra,Agra_T087
RTL_02192,TER_0277,Uttar Pradesh,Agra,Agra_T085
RTL_02193,TER_0277,Uttar Pradesh,Agra,Agra_T091
RTL_02194,TER_0277,Uttar Pradesh,Agra,Agra_T086
RTL_02195,TER_0277,Uttar Pradesh,Agra,Agra_T089
RTL_02196,TER_0278,West Bengal,Bardhaman,Bardhaman_T086
RTL_02197,TER_0278,West Bengal,Bardhaman,Bardhaman_T086
RTL_02198,TER_0278,West Bengal,Bardhaman,Bardhaman_T082
RTL_02199,TER_0278,West Bengal,Bardhaman,Bardhaman_T090
RTL_02200,TER_0278,West Bengal,Bardhaman,Bardhaman_T091
RTL_02201,TER_0278,West Bengal,Bardhaman,Bardhaman_T084
RTL_02202,TER_0278,West Bengal,Bardhaman,Bardhaman_T092
RTL_02203,TER_0278,West Bengal,Bardhaman,Bardhaman_T092
RTL_02204,TER_0278,West Bengal,Bardhaman,Bardhaman_T088
RTL_02205,TER_0279,Maharashtra,Akola,Akola_T095
RTL_02206,TER_0279,Maharashtra,Akola,Akola_T094
RTL_02207,TER_0279,Maharashtra,Akola,Akola_T087
RTL_02208,TER_0279,Maharashtra,Akola,Akola_T092
RTL_02209,TER_0279,Maharashtra,Akola,Akola_T093
RTL_02210,TER_0279,Maharashtra,Akola,Akola_T095
RTL_02211,TER_0279,Maharashtra,Akola,Akola_T092
RTL_02212,TER_0279,Maharashtra,Akola,Akola_T093
RTL_02213,TER_0280,Haryana,Sirsa,Sirsa_T089
RTL_02214,TER_0280,Haryana,Sirsa,Sirsa_T085
RTL_02215,TER_0280,Haryana,Sirsa,Sirsa_T087
RTL_02216,TER_0280,Haryana,Sirsa,Sirsa_T089
RTL_02217,TER_0280,Haryana,Sirsa,Sirsa_T085
RTL_02218,TER_0280,Haryana,Sirsa,Sirsa_T090
RTL_02219,TER_0281,Maharashtra,Amravati,Amravati_T080
RTL_02220,TER_0281,Maharashtra,Amravati,Amravati_T080
RTL_02221,TER_0281,Maharashtra,Amravati,Amravati_T081
RTL_02222,TER_0281,Maharashtra,Amravati,Amravati_T088
RTL_02223,TER_0281,Maharashtra,Amravati,Amravati_T079
RTL_02224,TER_0281,Maharashtra,Amravati,Amravati_T089
RTL_02225,TER_0281,Maharashtra,Amravati,Amravati_T084
RTL_02226,TER_0281,Maharashtra,Amravati,Amravati_T077
RTL_02227,TER_0281,Maharashtra,Amravati,Amravati_T085
RTL_02228,TER_0281,Maharashtra,Amravati,Amravati_T083
RTL_02229,TER_0282,Punjab,Ludhiana,Ludhiana_T075
RTL_02230,TER_0282,Punjab,Ludhiana,Ludhiana_T077
RTL_02231,TER_0282,Punjab,Ludhiana,Ludhiana_T077
RTL_02232,TER_0282,Punjab,Ludhiana,Ludhiana_T071
RTL_02233,TER_0282,Punjab,Ludhiana,Ludhiana_T075
RTL_02234,TER_0282,Punjab,Ludhiana,Ludhiana_T072
RTL_02235,TER_0282,Punjab,Ludhiana,Ludhiana_T073
RTL_02236,TER_0282,Punjab,Ludhiana,Ludhiana_T072
RTL_02237,TER_0282,Punjab,Ludhiana,Ludhiana_T074
RTL_02238,TER_0282,Punjab,Ludhiana,Ludhiana_T079
RTL_02239,TER_0282,Punjab,Ludhiana,Ludhiana_T070
RTL_02240,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T078
RTL_02241,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T076
RTL_02242,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T072
RTL_02243,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T079
RTL_02244,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T074
RTL_02245,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T071
RTL_02246,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T075
RTL_02247,TER_0283,Karnataka,Kalaburagi,Kalaburagi_T077
RTL_02248,TER_0284,Rajasthan,Jaipur,Jaipur_T075
RTL_02249,TER_0284,Rajasthan,Jaipur,Jaipur_T074
RTL_02250,TER_0284,Rajasthan,Jaipur,Jaipur_T074
RTL_02251,TER_0284,Rajasthan,Jaipur,Jaipur_T065
RTL_02252,TER_0284,Rajasthan,Jaipur,Jaipur_T078
RTL_02253,TER_0284,Rajasthan,Jaipur,Jaipur_T066
RTL_02254,TER_0284,Rajasthan,Jaipur,Jaipur_T068
RTL_02255,TER_0284,Rajasthan,Jaipur,Jaipur_T077
RTL_02256,TER_0284,Rajasthan,Jaipur,Jaipur_T077
RTL_02257,TER_0284,Rajasthan,Jaipur,Jaipur_T074
RTL_02258,TER_0284,Rajasthan,Jaipur,Jaipur_T076
RTL_02259,TER_0285,Madhya Pradesh,Ujjain,Ujjain_T101
RTL_02260,TER_0285,Madhya Pradesh,Ujjain,Ujjain_T100
RTL_02261,TER_0285,Madhya Pradesh,Ujjain,Ujjain_T097
RTL_02262,TER_0285,Madhya Pradesh,Ujjain,Ujjain_T099
RTL_02263,TER_0285,Madhya Pradesh,Ujjain,Ujjain_T097
RTL_02264,TER_0286,Punjab,Bathinda,Bathinda_T105
RTL_02265,TER_0286,Punjab,Bathinda,Bathinda_T097
RTL_02266,TER_0286,Punjab,Bathinda,Bathinda_T096
RTL_02267,TER_0286,Punjab,Bathinda,Bathinda_T092
RTL_02268,TER_0286,Punjab,Bathinda,Bathinda_T095
RTL_02269,TER_0286,Punjab,Bathinda,Bathinda_T095
RTL_02270,TER_0286,Punjab,Bathinda,Bathinda_T103
RTL_02271,TER_0286,Punjab,Bathinda,Bathinda_T093
RTL_02272,TER_0286,Punjab,Bathinda,Bathinda_T103
RTL_02273,TER_0286,Punjab,Bathinda,Bathinda_T104
RTL_02274,TER_0286,Punjab,Bathinda,Bathinda_T099
RTL_02275,TER_0287,Madhya Pradesh,Indore,Indore_T082
RTL_02276,TER_0287,Madhya Pradesh,Indore,Indore_T088
RTL_02277,TER_0287,Madhya Pradesh,Indore,Indore_T082
RTL_02278,TER_0287,Madhya Pradesh,Indore,Indore_T085
RTL_02279,TER_0287,Madhya Pradesh,Indore,Indore_T082
RTL_02280,TER_0287,Madhya Pradesh,Indore,Indore_T087
RTL_02281,TER_0287,Madhya Pradesh,Indore,Indore_T084
RTL_02282,TER_0287,Madhya Pradesh,Indore,Indore_T083
RTL_02283,TER_0288,Gujarat,Rajkot,Rajkot_T073
RTL_02284,TER_0288,Gujarat,Rajkot,Rajkot_T073
RTL_02285,TER_0288,Gujarat,Rajkot,Rajkot_T074
RTL_02286,TER_0288,Gujarat,Rajkot,Rajkot_T075
RTL_02287,TER_0288,Gujarat,Rajkot,Rajkot_T072
RTL_02288,TER_0288,Gujarat,Rajkot,Rajkot_T072
RTL_02289,TER_0289,Punjab,Patiala,Patiala_T072
RTL_02290,TER_0289,Punjab,Patiala,Patiala_T073
RTL_02291,TER_0289,Punjab,Patiala,Patiala_T075
RTL_02292,TER_0289,Punjab,Patiala,Patiala_T075
RTL_02293,TER_0289,Punjab,Patiala,Patiala_T069
RTL_02294,TER_0289,Punjab,Patiala,Patiala_T075
RTL_02295,TER_0290,West Bengal,Nadia,Nadia_T080
RTL_02296,TER_0290,West Bengal,Nadia,Nadia_T078
RTL_02297,TER_0290,West Bengal,Nadia,Nadia_T080
RTL_02298,TER_0290,West Bengal,Nadia,Nadia_T080
RTL_02299,TER_0290,West Bengal,Nadia,Nadia_T081
RTL_02300,TER_0290,West Bengal,Nadia,Nadia_T075
RTL_02301,TER_0290,West Bengal,Nadia,Nadia_T084
RTL_02302,TER_0290,West Bengal,Nadia,Nadia_T078
RTL_02303,TER_0291,Haryana,Karnal,Karnal_T091
RTL_02304,TER_0291,Haryana,Karnal,Karnal_T087
RTL_02305,TER_0291,Haryana,Karnal,Karnal_T086
RTL_02306,TER_0291,Haryana,Karnal,Karnal_T088
RTL_02307,TER_0291,Haryana,Karnal,Karnal_T090
RTL_02308,TER_0291,Haryana,Karnal,Karnal_T090
RTL_02309,TER_0292,Bihar,Muzaffarpur,Muzaffarpur_T086
RTL_02310,TER_0292,Bihar,Muzaffarpur,Muzaffarpur_T087
RTL_02311,TER_0292,Bihar,Muzaffarpur,Muzaffarpur_T085
RTL_02312,TER_0292,Bihar,Muzaffarpur,Muzaffarpur_T084
RTL_02313,TER_0292,Bihar,Muzaffarpur,Muzaffarpur_T083
RTL_02314,TER_0292,Bihar,Muzaffarpur,Muzaffarpur_T083
RTL_02315,TER_0293,Karnataka,Vijayapura,Vijayapura_T080
RTL_02316,TER_0293,Karnataka,Vijayapura,Vijayapura_T078
RTL_02317,TER_0293,Karnataka,Vijayapura,Vijayapura_T081
RTL_02318,TER_0293,Karnataka,Vijayapura,Vijayapura_T084
RTL_02319,TER_0293,Karnataka,Vijayapura,Vijayapura_T088
RTL_02320,TER_0293,Karnataka,Vijayapura,Vijayapura_T078
RTL_02321,TER_0293,Karnataka,Vijayapura,Vijayapura_T082
RTL_02322,TER_0293,Karnataka,Vijayapura,Vijayapura_T083
RTL_02323,TER_0293,Karnataka,Vijayapura,Vijayapura_T085
RTL_02324,TER_0293,Karnataka,Vijayapura,Vijayapura_T085
RTL_02325,TER_0293,Karnataka,Vijayapura,Vijayapura_T080
RTL_02326,TER_0294,Uttar Pradesh,Meerut,Meerut_T087
RTL_02327,TER_0294,Uttar Pradesh,Meerut,Meerut_T090
RTL_02328,TER_0294,Uttar Pradesh,Meerut,Meerut_T090
RTL_02329,TER_0294,Uttar Pradesh,Meerut,Meerut_T090
RTL_02330,TER_0294,Uttar Pradesh,Meerut,Meerut_T085
RTL_02331,TER_0294,Uttar Pradesh,Meerut,Meerut_T088
RTL_02332,TER_0295,Gujarat,Mehsana,Mehsana_T075
RTL_02333,TER_0295,Gujarat,Mehsana,Mehsana_T075
RTL_02334,TER_0295,Gujarat,Mehsana,Mehsana_T081
RTL_02335,TER_0295,Gujarat,Mehsana,Mehsana_T080
RTL_02336,TER_0295,Gujarat,Mehsana,Mehsana_T075
RTL_02337,TER_0295,Gujarat,Mehsana,Mehsana_T081
RTL_02338,TER_0295,Gujarat,Mehsana,Mehsana_T073
RTL_02339,TER_0295,Gujarat,Mehsana,Mehsana_T081
RTL_02340,TER_0296,Punjab,Amritsar,Amritsar_T084
RTL_02341,TER_0296,Punjab,Amritsar,Amritsar_T085
RTL_02342,TER_0296,Punjab,Amritsar,Amritsar_T084
RTL_02343,TER_0296,Punjab,Amritsar,Amritsar_T084
RTL_02344,TER_0296,Punjab,Amritsar,Amritsar_T090
RTL_02345,TER_0296,Punjab,Amritsar,Amritsar_T086
RTL_02346,TER_0296,Punjab,Amritsar,Amritsar_T087
RTL_02347,TER_0296,Punjab,Amritsar,Amritsar_T085
RTL_02348,TER_0297,Haryana,Rohtak,Rohtak_T092
RTL_02349,TER_0297,Haryana,Rohtak,Rohtak_T090
RTL_02350,TER_0297,Haryana,Rohtak,Rohtak_T093
RTL_02351,TER_0297,Haryana,Rohtak,Rohtak_T098
RTL_02352,TER_0297,Haryana,Rohtak,Rohtak_T097
RTL_02353,TER_0297,Haryana,Rohtak,Rohtak_T095
RTL_02354,TER_0297,Haryana,Rohtak,Rohtak_T090
RTL_02355,TER_0298,Bihar,Patna,Patna_T101
RTL_02356,TER_0298,Bihar,Patna,Patna_T102
RTL_02357,TER_0298,Bihar,Patna,Patna_T102
RTL_02358,TER_0298,Bihar,Patna,Patna_T101
RTL_02359,TER_0298,Bihar,Patna,Patna_T099
RTL_02360,TER_0298,Bihar,Patna,Patna_T102
RTL_02361,TER_0298,Bihar,Patna,Patna_T099
RTL_02362,TER_0298,Bihar,Patna,Patna_T092
RTL_02363,TER_0298,Bihar,Patna,Patna_T092
RTL_02364,TER_0299,Haryana,Hisar,Hisar_T093
RTL_02365,TER_0299,Haryana,Hisar,Hisar_T093
RTL_02366,TER_0299,Haryana,Hisar,Hisar_T091
RTL_02367,TER_0299,Haryana,Hisar,Hisar_T085
RTL_02368,TER_0299,Haryana,Hisar,Hisar_T085
RTL_02369,TER_0299,Haryana,Hisar,Hisar_T093
RTL_02370,TER_0299,Haryana,Hisar,Hisar_T089
RTL_02371,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T105
RTL_02372,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T101
RTL_02373,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T097
RTL_02374,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T105
RTL_02375,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T103
RTL_02376,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T099
RTL_02377,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T098
RTL_02378,TER_0300,Uttar Pradesh,Varanasi,Varanasi_T098
RTL_02379,TER_0301,Rajasthan,Bharatpur,Bharatpur_T107
RTL_02380,TER_0301,Rajasthan,Bharatpur,Bharatpur_T101
RTL_02381,TER_0301,Rajasthan,Bharatpur,Bharatpur_T102
RTL_02382,TER_0301,Rajasthan,Bharatpur,Bharatpur_T102
RTL_02383,TER_0301,Rajasthan,Bharatpur,Bharatpur_T108
RTL_02384,TER_0301,Rajasthan,Bharatpur,Bharatpur_T107
RTL_02385,TER_0301,Rajasthan,Bharatpur,Bharatpur_T103
RTL_02386,TER_0301,Rajasthan,Bharatpur,Bharatpur_T112
RTL_02387,TER_0301,Rajasthan,Bharatpur,Bharatpur_T104
RTL_02388,TER_0301,Rajasthan,Bharatpur,Bharatpur_T103
RTL_02389,TER_0301,Rajasthan,Bharatpur,Bharatpur_T111
RTL_02390,TER_0302,Maharashtra,Jalgaon,Jalgaon_T092
RTL_02391,TER_0302,Maharashtra,Jalgaon,Jalgaon_T087
RTL_02392,TER_0302,Maharashtra,Jalgaon,Jalgaon_T091
RTL_02393,TER_0302,Maharashtra,Jalgaon,Jalgaon_T092
